Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
DOE,YouTube,http://www.youtube.com/nycschools,2011-10-04,42
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,2011-10-04,1
DOE,YouTube,http://www.youtube.com/thefundforps,2011-10-04,1
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,2011-10-04,61652
NYC Digital,Tumblr,http://nycdigital.tumblr.com,2011-10-04,964
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,2011-10-04,13502
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,2011-10-04,1171
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,2011-10-04,208
Mayor's Office,iTunes,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,2011-10-04,27254
DPR,Foursquare,https://foursquare.com/nycparks,2011-10-04,7568
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,2011-10-04,59
DEP,Flickr,http://www.flickr.com/photos/nycep,2011-10-04,152437
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,2011-10-04,198
FDNY,Facebook,http://www.facebook.com/FDNYhome,2011-10-04,60984
NYC & Co,Facebook,http://www.facebook.com/nycgo,2011-10-04,22609
DOH,Facebook,http://www.facebook.com/NYCcondom,2011-10-04,17433
DOE,Facebook,http://www.facebook.com/NYCschools,2011-10-04,16929
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,2011-10-04,13241
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,2011-10-04,7301
DOH,Facebook,http://www.facebook.com/nycquits,2011-10-04,6493
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,2011-10-04,5453
NYCService,Facebook,http://www.facebook.com/nycservice,2011-10-04,5067
